Iteration,Progress
141118,96.269
141119,96.27
141120,96.27
141121,96.271
141122,96.272
141123,96.273
141124,96.273
141125,96.274
141126,96.275
141127,96.275
141128,96.276
141129,96.277
141130,96.277
141131,96.278
141132,96.279
141133,96.279
141134,96.28
141135,96.281
141136,96.281
141137,96.282
141138,96.283
141139,96.283
141140,96.284
141141,96.285
141142,96.285
141143,96.286
141144,96.287
141145,96.288
141146,96.288
141147,96.289
141148,96.29
141149,96.29
141150,96.291
141151,96.292
141152,96.292
141153,96.293
141154,96.294
141155,96.294
141156,96.295
141157,96.296
141158,96.296
141159,96.297
141160,96.298
141161,96.298
141162,96.299
141163,96.3
141164,96.3
141165,96.301
141166,96.302
141167,96.303
141168,96.303
141169,96.304
141170,96.305
141171,96.305
141172,96.306
141173,96.307
141174,96.307
141175,96.308
141176,96.309
141177,96.309
141178,96.31
141179,96.311
141180,96.311
141181,96.312
141182,96.313
141183,96.313
141184,96.314
141185,96.315
141186,96.315
141187,96.316
141188,96.317
141189,96.318
141190,96.318
141191,96.319
141192,96.32
141193,96.32
141194,96.321
141195,96.322
141196,96.322
141197,96.323
141198,96.324
141199,96.324
141200,96.325
141201,96.326
141202,96.326
141203,96.327
141204,96.328
141205,96.328
141206,96.329
141207,96.33
141208,96.331
141209,96.331
141210,96.332
141211,96.333
141212,96.333
141213,96.334
141214,96.335
141215,96.335
141216,96.336
141217,96.337
141218,96.337
141219,96.338
141220,96.339
141221,96.339
141222,96.34
141223,96.341
141224,96.341
141225,96.342
141226,96.343
141227,96.343
141228,96.344
141229,96.345
141230,96.346
141231,96.346
141232,96.347
141233,96.348
141234,96.348
141235,96.349
141236,96.35
141237,96.35
141238,96.351
141239,96.352
141240,96.352
141241,96.353
141242,96.354
141243,96.354
141244,96.355
141245,96.356
141246,96.356
141247,96.357
141248,96.358
141249,96.358
141250,96.359
141251,96.36
141252,96.361
141253,96.361
141254,96.362
141255,96.363
141256,96.363
141257,96.364
141258,96.365
141259,96.365
141260,96.366
141261,96.367
141262,96.367
141263,96.368
141264,96.369
141265,96.369
141266,96.37
141267,96.371
141268,96.371
141269,96.372
141270,96.373
141271,96.373
141272,96.374
141273,96.375
141274,96.376
141275,96.376
141276,96.377
141277,96.378
141278,96.378
141279,96.379
141280,96.38
141281,96.38
141282,96.381
141283,96.382
141284,96.382
141285,96.383
141286,96.384
141287,96.384
141288,96.385
141289,96.386
141290,96.386
141291,96.387
141292,96.388
141293,96.388
141294,96.389
141295,96.39
141296,96.391
141297,96.391
141298,96.392
141299,96.393
141300,96.393
141301,96.394
141302,96.395
141303,96.395
141304,96.396
141305,96.397
141306,96.397
141307,96.398
141308,96.399
141309,96.399
141310,96.4
141311,96.401
141312,96.401
141313,96.402
141314,96.403
141315,96.404
141316,96.404
141317,96.405
141318,96.406
141319,96.406
141320,96.407
141321,96.408
141322,96.408
141323,96.409
141324,96.41
141325,96.41
141326,96.411
141327,96.412
141328,96.412
141329,96.413
141330,96.414
141331,96.414
141332,96.415
141333,96.416
141334,96.416
141335,96.417
141336,96.418
141337,96.419
141338,96.419
141339,96.42
141340,96.421
141341,96.421
141342,96.422
141343,96.423
141344,96.423
141345,96.424
141346,96.425
141347,96.425
141348,96.426
141349,96.427
141350,96.427
141351,96.428
141352,96.429
141353,96.429
141354,96.43
141355,96.431
141356,96.431
141357,96.432
141358,96.433
141359,96.434
141360,96.434
141361,96.435
141362,96.436
141363,96.436
141364,96.437
141365,96.438
141366,96.438
141367,96.439
141368,96.44
141369,96.44
141370,96.441
141371,96.442
141372,96.442
141373,96.443
141374,96.444
141375,96.444
141376,96.445
141377,96.446
141378,96.446
141379,96.447
141380,96.448
141381,96.449
141382,96.449
141383,96.45
141384,96.451
141385,96.451
141386,96.452
141387,96.453
141388,96.453
141389,96.454
141390,96.455
141391,96.455
141392,96.456
141393,96.457
141394,96.457
141395,96.458
141396,96.459
141397,96.459
141398,96.46
141399,96.461
141400,96.461
141401,96.462
141402,96.463
141403,96.464
141404,96.464
141405,96.465
141406,96.466
141407,96.466
141408,96.467
141409,96.468
141410,96.468
141411,96.469
141412,96.47
141413,96.47
141414,96.471
141415,96.472
141416,96.472
141417,96.473
141418,96.474
141419,96.474
141420,96.475
141421,96.476
141422,96.476
141423,96.477
141424,96.478
141425,96.479
141426,96.479
141427,96.48
141428,96.481
141429,96.481
141430,96.482
141431,96.483
141432,96.483
141433,96.484
141434,96.485
141435,96.485
141436,96.486
141437,96.487
141438,96.487
141439,96.488
141440,96.489
141441,96.489
141442,96.49
141443,96.491
141444,96.492
141445,96.492
141446,96.493
141447,96.494
141448,96.494
141449,96.495
141450,96.496
141451,96.496
141452,96.497
141453,96.498
141454,96.498
141455,96.499
141456,96.5
141457,96.5
141458,96.501
141459,96.502
141460,96.502
141461,96.503
141462,96.504
141463,96.504
141464,96.505
141465,96.506
141466,96.507
141467,96.507
141468,96.508
141469,96.509
141470,96.509
141471,96.51
141472,96.511
141473,96.511
141474,96.512
141475,96.513
141476,96.513
141477,96.514
141478,96.515
141479,96.515
141480,96.516
141481,96.517
141482,96.517
141483,96.518
141484,96.519
141485,96.519
141486,96.52
141487,96.521
141488,96.522
141489,96.522
141490,96.523
141491,96.524
141492,96.524
141493,96.525
141494,96.526
141495,96.526
141496,96.527
141497,96.528
141498,96.528
141499,96.529
141500,96.53
141501,96.53
141502,96.531
141503,96.532
141504,96.532
141505,96.533
141506,96.534
141507,96.534
141508,96.535
141509,96.536
141510,96.537
141511,96.537
141512,96.538
141513,96.539
141514,96.539
141515,96.54
141516,96.541
141517,96.541
141518,96.542
141519,96.543
141520,96.543
141521,96.544
141522,96.545
141523,96.545
141524,96.546
141525,96.547
141526,96.547
141527,96.548
141528,96.549
141529,96.549
141530,96.55
141531,96.551
141532,96.552
141533,96.552
141534,96.553
141535,96.554
141536,96.554
141537,96.555
141538,96.556
141539,96.556
141540,96.557
141541,96.558
141542,96.558
141543,96.559
141544,96.56
141545,96.56
141546,96.561
141547,96.562
141548,96.562
141549,96.563
141550,96.564
141551,96.564
141552,96.565
141553,96.566
141554,96.567
141555,96.567
141556,96.568
141557,96.569
141558,96.569
141559,96.57
141560,96.571
141561,96.571
141562,96.572
141563,96.573
141564,96.573
141565,96.574
141566,96.575
141567,96.575
141568,96.576
141569,96.577
141570,96.577
141571,96.578
141572,96.579
141573,96.58
141574,96.58
141575,96.581
141576,96.582
141577,96.582
141578,96.583
141579,96.584
141580,96.584
141581,96.585
141582,96.586
141583,96.586
141584,96.587
141585,96.588
141586,96.588
141587,96.589
141588,96.59
141589,96.59
141590,96.591
141591,96.592
141592,96.592
141593,96.593
141594,96.594
141595,96.595
141596,96.595
141597,96.596
141598,96.597
141599,96.597
141600,96.598
141601,96.599
141602,96.599
141603,96.6
141604,96.601
141605,96.601
141606,96.602
141607,96.603
141608,96.603
141609,96.604
141610,96.605
141611,96.605
141612,96.606
141613,96.607
141614,96.607
141615,96.608
141616,96.609
141617,96.61
141618,96.61
141619,96.611
141620,96.612
141621,96.612
141622,96.613
141623,96.614
141624,96.614
141625,96.615
141626,96.616
141627,96.616
141628,96.617
141629,96.618
141630,96.618
141631,96.619
141632,96.62
141633,96.62
141634,96.621
141635,96.622
141636,96.622
141637,96.623
141638,96.624
141639,96.625
141640,96.625
141641,96.626
141642,96.627
141643,96.627
141644,96.628
141645,96.629
141646,96.629
141647,96.63
141648,96.631
141649,96.631
141650,96.632
141651,96.633
141652,96.633
141653,96.634
141654,96.635
141655,96.635
141656,96.636
141657,96.637
141658,96.637
141659,96.638
141660,96.639
141661,96.64
141662,96.64
141663,96.641
141664,96.642
141665,96.642
141666,96.643
141667,96.644
141668,96.644
141669,96.645
141670,96.646
141671,96.646
141672,96.647
141673,96.648
141674,96.648
141675,96.649
141676,96.65
141677,96.65
141678,96.651
141679,96.652
141680,96.652
141681,96.653
141682,96.654
141683,96.655
141684,96.655
141685,96.656
141686,96.657
141687,96.657
141688,96.658
141689,96.659
141690,96.659
141691,96.66
141692,96.661
141693,96.661
141694,96.662
141695,96.663
141696,96.663
141697,96.664
141698,96.665
141699,96.665
141700,96.666
141701,96.667
141702,96.668
141703,96.668
141704,96.669
141705,96.67
141706,96.67
141707,96.671
141708,96.672
141709,96.672
141710,96.673
141711,96.674
141712,96.674
141713,96.675
141714,96.676
141715,96.676
141716,96.677
141717,96.678
141718,96.678
141719,96.679
141720,96.68
141721,96.68
141722,96.681
141723,96.682
141724,96.683
141725,96.683
141726,96.684
141727,96.685
141728,96.685
141729,96.686
141730,96.687
141731,96.687
141732,96.688
141733,96.689
141734,96.689
141735,96.69
141736,96.691
141737,96.691
141738,96.692
141739,96.693
141740,96.693
141741,96.694
141742,96.695
141743,96.695
141744,96.696
141745,96.697
141746,96.698
141747,96.698
141748,96.699
141749,96.7
141750,96.7
141751,96.701
141752,96.702
141753,96.702
141754,96.703
141755,96.704
141756,96.704
141757,96.705
141758,96.706
141759,96.706
141760,96.707
141761,96.708
141762,96.708
141763,96.709
141764,96.71
141765,96.71
141766,96.711
141767,96.712
141768,96.713
141769,96.713
141770,96.714
141771,96.715
141772,96.715
141773,96.716
141774,96.717
141775,96.717
141776,96.718
141777,96.719
141778,96.719
141779,96.72
141780,96.721
141781,96.721
141782,96.722
141783,96.723
141784,96.723
141785,96.724
141786,96.725
141787,96.725
141788,96.726
141789,96.727
141790,96.728
141791,96.728
141792,96.729
141793,96.73
141794,96.73
141795,96.731
141796,96.732
141797,96.732
141798,96.733
141799,96.734
141800,96.734
141801,96.735
141802,96.736
141803,96.736
141804,96.737
141805,96.738
141806,96.738
141807,96.739
141808,96.74
141809,96.741
141810,96.741
141811,96.742
141812,96.743
141813,96.743
141814,96.744
141815,96.745
141816,96.745
141817,96.746
141818,96.747
141819,96.747
141820,96.748
141821,96.749
141822,96.749
141823,96.75
141824,96.751
141825,96.751
141826,96.752
141827,96.753
141828,96.753
141829,96.754
141830,96.755
141831,96.756
141832,96.756
141833,96.757
141834,96.758
141835,96.758
141836,96.759
141837,96.76
141838,96.76
141839,96.761
141840,96.762
141841,96.762
141842,96.763
141843,96.764
141844,96.764
141845,96.765
141846,96.766
141847,96.766
141848,96.767
141849,96.768
141850,96.768
141851,96.769
141852,96.77
141853,96.771
141854,96.771
141855,96.772
141856,96.773
141857,96.773
141858,96.774
141859,96.775
141860,96.775
141861,96.776
141862,96.777
141863,96.777
141864,96.778
141865,96.779
141866,96.779
141867,96.78
141868,96.781
141869,96.781
141870,96.782
141871,96.783
141872,96.783
141873,96.784
141874,96.785
141875,96.786
141876,96.786
141877,96.787
141878,96.788
141879,96.788
141880,96.789
141881,96.79
141882,96.79
141883,96.791
141884,96.792
141885,96.792
141886,96.793
141887,96.794
141888,96.794
141889,96.795
141890,96.796
141891,96.796
141892,96.797
141893,96.798
141894,96.798
141895,96.799
141896,96.8
141897,96.801
141898,96.801
141899,96.802
141900,96.803
141901,96.803
141902,96.804
141903,96.805
141904,96.805
141905,96.806
141906,96.807
141907,96.807
141908,96.808
141909,96.809
141910,96.809
141911,96.81
141912,96.811
141913,96.811
141914,96.812
141915,96.813
141916,96.813
141917,96.814
141918,96.815
141919,96.816
141920,96.816
141921,96.817
141922,96.818
141923,96.818
141924,96.819
141925,96.82
141926,96.82
141927,96.821
141928,96.822
141929,96.822
141930,96.823
141931,96.824
141932,96.824
141933,96.825
141934,96.826
141935,96.826
141936,96.827
141937,96.828
141938,96.829
141939,96.829
141940,96.83
141941,96.831
141942,96.831
141943,96.832
141944,96.833
141945,96.833
141946,96.834
141947,96.835
141948,96.835
141949,96.836
141950,96.837
141951,96.837
141952,96.838
141953,96.839
141954,96.839
141955,96.84
141956,96.841
141957,96.841
141958,96.842
141959,96.843
141960,96.844
141961,96.844
141962,96.845
141963,96.846
141964,96.846
141965,96.847
141966,96.848
141967,96.848
141968,96.849
141969,96.85
141970,96.85
141971,96.851
141972,96.852
141973,96.852
141974,96.853
141975,96.854
141976,96.854
141977,96.855
141978,96.856
141979,96.856
141980,96.857
141981,96.858
141982,96.859
141983,96.859
141984,96.86
141985,96.861
141986,96.861
141987,96.862
141988,96.863
141989,96.863
141990,96.864
141991,96.865
141992,96.865
141993,96.866
141994,96.867
141995,96.867
141996,96.868
141997,96.869
141998,96.869
141999,96.87
142000,96.871
142001,96.871
142002,96.872
142003,96.873
142004,96.874
142005,96.874
142006,96.875
142007,96.876
142008,96.876
142009,96.877
142010,96.878
142011,96.878
142012,96.879
142013,96.88
142014,96.88
142015,96.881
142016,96.882
142017,96.882
142018,96.883
142019,96.884
142020,96.884
142021,96.885
142022,96.886
142023,96.886
142024,96.887
142025,96.888
142026,96.889
142027,96.889
142028,96.89
142029,96.891
142030,96.891
142031,96.892
142032,96.893
142033,96.893
142034,96.894
142035,96.895
142036,96.895
142037,96.896
142038,96.897
142039,96.897
142040,96.898
142041,96.899
142042,96.899
142043,96.9
142044,96.901
142045,96.901
142046,96.902
142047,96.903
142048,96.904
142049,96.904
142050,96.905
142051,96.906
142052,96.906
142053,96.907
142054,96.908
142055,96.908
142056,96.909
142057,96.91
142058,96.91
142059,96.911
142060,96.912
142061,96.912
142062,96.913
142063,96.914
142064,96.914
142065,96.915
142066,96.916
142067,96.917
142068,96.917
142069,96.918
142070,96.919
142071,96.919
142072,96.92
142073,96.921
142074,96.921
142075,96.922
142076,96.923
142077,96.923
142078,96.924
142079,96.925
142080,96.925
142081,96.926
142082,96.927
142083,96.927
142084,96.928
142085,96.929
142086,96.929
142087,96.93
142088,96.931
142089,96.932
142090,96.932
142091,96.933
142092,96.934
142093,96.934
142094,96.935
142095,96.936
142096,96.936
142097,96.937
142098,96.938
142099,96.938
142100,96.939
142101,96.94
142102,96.94
142103,96.941
142104,96.942
142105,96.942
142106,96.943
142107,96.944
142108,96.944
142109,96.945
142110,96.946
142111,96.947
142112,96.947
142113,96.948
142114,96.949
142115,96.949
142116,96.95
142117,96.951
142118,96.951
142119,96.952
142120,96.953
142121,96.953
142122,96.954
142123,96.955
142124,96.955
142125,96.956
142126,96.957
142127,96.957
142128,96.958
142129,96.959
142130,96.959
142131,96.96
142132,96.961
142133,96.962
142134,96.962
142135,96.963
142136,96.964
142137,96.964
142138,96.965
142139,96.966
142140,96.966
142141,96.967
142142,96.968
142143,96.968
142144,96.969
142145,96.97
142146,96.97
142147,96.971
142148,96.972
142149,96.972
142150,96.973
142151,96.974
142152,96.974
142153,96.975
142154,96.976
142155,96.977
142156,96.977
142157,96.978
142158,96.979
142159,96.979
142160,96.98
142161,96.981
142162,96.981
142163,96.982
142164,96.983
142165,96.983
142166,96.984
142167,96.985
142168,96.985
142169,96.986
142170,96.987
142171,96.987
142172,96.988
142173,96.989
142174,96.99
142175,96.99
142176,96.991
142177,96.992
142178,96.992
142179,96.993
142180,96.994
142181,96.994
142182,96.995
142183,96.996
142184,96.996
142185,96.997
142186,96.998
142187,96.998
142188,96.999
142189,97.0
142190,97.0
142191,97.001
142192,97.002
142193,97.002
142194,97.003
142195,97.004
142196,97.005
142197,97.005
142198,97.006
142199,97.007
142200,97.007
142201,97.008
142202,97.009
142203,97.009
142204,97.01
142205,97.011
142206,97.011
142207,97.012
142208,97.013
142209,97.013
142210,97.014
142211,97.015
142212,97.015
142213,97.016
142214,97.017
142215,97.017
142216,97.018
142217,97.019
142218,97.02
142219,97.02
142220,97.021
142221,97.022
142222,97.022
142223,97.023
142224,97.024
142225,97.024
142226,97.025
142227,97.026
142228,97.026
142229,97.027
142230,97.028
142231,97.028
142232,97.029
142233,97.03
142234,97.03
142235,97.031
142236,97.032
142237,97.032
142238,97.033
142239,97.034
142240,97.035
142241,97.035
142242,97.036
142243,97.037
142244,97.037
142245,97.038
142246,97.039
142247,97.039
142248,97.04
142249,97.041
142250,97.041
142251,97.042
142252,97.043
142253,97.043
142254,97.044
142255,97.045
142256,97.045
142257,97.046
142258,97.047
142259,97.047
142260,97.048
142261,97.049
142262,97.05
142263,97.05
142264,97.051
142265,97.052
142266,97.052
142267,97.053
142268,97.054
142269,97.054
142270,97.055
142271,97.056
142272,97.056
142273,97.057
142274,97.058
142275,97.058
142276,97.059
142277,97.06
142278,97.06
142279,97.061
142280,97.062
142281,97.062
142282,97.063
142283,97.064
142284,97.065
142285,97.065
142286,97.066
142287,97.067
142288,97.067
142289,97.068
142290,97.069
142291,97.069
142292,97.07
142293,97.071
142294,97.071
142295,97.072
142296,97.073
142297,97.073
142298,97.074
142299,97.075
142300,97.075
142301,97.076
142302,97.077
142303,97.078
142304,97.078
142305,97.079
142306,97.08
142307,97.08
142308,97.081
142309,97.082
142310,97.082
142311,97.083
142312,97.084
142313,97.084
142314,97.085
142315,97.086
142316,97.086
142317,97.087
142318,97.088
142319,97.088
142320,97.089
142321,97.09
142322,97.09
142323,97.091
142324,97.092
142325,97.093
142326,97.093
142327,97.094
142328,97.095
142329,97.095
142330,97.096
142331,97.097
142332,97.097
142333,97.098
142334,97.099
142335,97.099
142336,97.1
142337,97.101
142338,97.101
142339,97.102
142340,97.103
142341,97.103
142342,97.104
142343,97.105
142344,97.105
142345,97.106
142346,97.107
142347,97.108
142348,97.108
142349,97.109
142350,97.11
142351,97.11
142352,97.111
142353,97.112
142354,97.112
142355,97.113
142356,97.114
142357,97.114
142358,97.115
142359,97.116
142360,97.116
142361,97.117
142362,97.118
142363,97.118
142364,97.119
142365,97.12
142366,97.12
142367,97.121
142368,97.122
142369,97.123
142370,97.123
142371,97.124
142372,97.125
142373,97.125
142374,97.126
142375,97.127
142376,97.127
142377,97.128
142378,97.129
142379,97.129
142380,97.13
142381,97.131
142382,97.131
142383,97.132
142384,97.133
142385,97.133
142386,97.134
142387,97.135
142388,97.135
142389,97.136
142390,97.137
142391,97.138
142392,97.138
142393,97.139
142394,97.14
142395,97.14
142396,97.141
142397,97.142
142398,97.142
142399,97.143
142400,97.144
142401,97.144
142402,97.145
142403,97.146
142404,97.146
142405,97.147
142406,97.148
142407,97.148
142408,97.149
142409,97.15
142410,97.15
142411,97.151
142412,97.152
142413,97.153
142414,97.153
142415,97.154
142416,97.155
142417,97.155
142418,97.156
142419,97.157
142420,97.157
142421,97.158
142422,97.159
142423,97.159
142424,97.16
142425,97.161
142426,97.161
142427,97.162
142428,97.163
142429,97.163
142430,97.164
142431,97.165
142432,97.166
142433,97.166
142434,97.167
142435,97.168
142436,97.168
142437,97.169
142438,97.17
142439,97.17
142440,97.171
142441,97.172
142442,97.172
142443,97.173
142444,97.174
142445,97.174
142446,97.175
142447,97.176
142448,97.176
142449,97.177
142450,97.178
142451,97.178
142452,97.179
142453,97.18
142454,97.181
142455,97.181
142456,97.182
142457,97.183
142458,97.183
142459,97.184
142460,97.185
142461,97.185
142462,97.186
142463,97.187
142464,97.187
142465,97.188
142466,97.189
142467,97.189
142468,97.19
142469,97.191
142470,97.191
142471,97.192
142472,97.193
142473,97.193
142474,97.194
142475,97.195
142476,97.196
142477,97.196
142478,97.197
142479,97.198
142480,97.198
142481,97.199
142482,97.2
142483,97.2
142484,97.201
142485,97.202
142486,97.202
142487,97.203
142488,97.204
142489,97.204
142490,97.205
142491,97.206
142492,97.206
142493,97.207
142494,97.208
142495,97.208
142496,97.209
142497,97.21
142498,97.211
142499,97.211
142500,97.212
142501,97.213
142502,97.213
142503,97.214
142504,97.215
142505,97.215
142506,97.216
142507,97.217
142508,97.217
142509,97.218
142510,97.219
142511,97.219
142512,97.22
142513,97.221
142514,97.221
142515,97.222
142516,97.223
142517,97.223
142518,97.224
142519,97.225
142520,97.226
142521,97.226
142522,97.227
142523,97.228
142524,97.228
142525,97.229
142526,97.23
142527,97.23
142528,97.231
142529,97.232
142530,97.232
142531,97.233
142532,97.234
142533,97.234
142534,97.235
142535,97.236
142536,97.236
142537,97.237
142538,97.238
142539,97.239
142540,97.239
142541,97.24
142542,97.241
142543,97.241
142544,97.242
142545,97.243
142546,97.243
142547,97.244
142548,97.245
142549,97.245
142550,97.246
142551,97.247
142552,97.247
142553,97.248
142554,97.249
142555,97.249
142556,97.25
142557,97.251
142558,97.251
142559,97.252
142560,97.253
142561,97.254
142562,97.254
142563,97.255
142564,97.256
142565,97.256
142566,97.257
142567,97.258
142568,97.258
142569,97.259
142570,97.26
142571,97.26
142572,97.261
142573,97.262
142574,97.262
142575,97.263
142576,97.264
142577,97.264
142578,97.265
142579,97.266
142580,97.266
142581,97.267
142582,97.268
142583,97.269
142584,97.269
142585,97.27
142586,97.271
142587,97.271
142588,97.272
142589,97.273
142590,97.273
142591,97.274
142592,97.275
142593,97.275
142594,97.276
142595,97.277
142596,97.277
142597,97.278
142598,97.279
142599,97.279
142600,97.28
142601,97.281
142602,97.281
142603,97.282
142604,97.283
142605,97.284
142606,97.284
142607,97.285
142608,97.286
142609,97.286
142610,97.287
142611,97.288
142612,97.288
142613,97.289
142614,97.29
142615,97.29
142616,97.291
142617,97.292
142618,97.292
142619,97.293
142620,97.294
142621,97.294
142622,97.295
142623,97.296
142624,97.296
142625,97.297
142626,97.298
142627,97.299
142628,97.299
142629,97.3
142630,97.301
142631,97.301
142632,97.302
142633,97.303
142634,97.303
142635,97.304
142636,97.305
142637,97.305
142638,97.306
142639,97.307
142640,97.307
142641,97.308
142642,97.309
142643,97.309
142644,97.31
142645,97.311
142646,97.311
142647,97.312
142648,97.313
142649,97.314
142650,97.314
142651,97.315
142652,97.316
142653,97.316
142654,97.317
142655,97.318
142656,97.318
142657,97.319
142658,97.32
142659,97.32
142660,97.321
142661,97.322
142662,97.322
142663,97.323
142664,97.324
142665,97.324
142666,97.325
142667,97.326
142668,97.327
142669,97.327
142670,97.328
142671,97.329
142672,97.329
142673,97.33
142674,97.331
142675,97.331
142676,97.332
142677,97.333
142678,97.333
142679,97.334
142680,97.335
142681,97.335
142682,97.336
142683,97.337
142684,97.337
142685,97.338
142686,97.339
142687,97.339
142688,97.34
142689,97.341
142690,97.342
142691,97.342
142692,97.343
142693,97.344
142694,97.344
142695,97.345
142696,97.346
142697,97.346
142698,97.347
142699,97.348
142700,97.348
142701,97.349
142702,97.35
142703,97.35
142704,97.351
142705,97.352
142706,97.352
142707,97.353
142708,97.354
142709,97.354
142710,97.355
142711,97.356
142712,97.357
142713,97.357
142714,97.358
142715,97.359
142716,97.359
142717,97.36
142718,97.361
142719,97.361
142720,97.362
142721,97.363
142722,97.363
142723,97.364
142724,97.365
142725,97.365
142726,97.366
142727,97.367
142728,97.367
142729,97.368
142730,97.369
142731,97.369
142732,97.37
142733,97.371
142734,97.372
142735,97.372
142736,97.373
142737,97.374
142738,97.374
142739,97.375
142740,97.376
142741,97.376
142742,97.377
142743,97.378
142744,97.378
142745,97.379
142746,97.38
142747,97.38
142748,97.381
142749,97.382
142750,97.382
142751,97.383
142752,97.384
142753,97.384
142754,97.385
142755,97.386
142756,97.387
142757,97.387
142758,97.388
142759,97.389
142760,97.389
142761,97.39
142762,97.391
142763,97.391
142764,97.392
142765,97.393
142766,97.393
142767,97.394
142768,97.395
142769,97.395
142770,97.396
142771,97.397
142772,97.397
142773,97.398
142774,97.399
142775,97.399
142776,97.4
142777,97.401
142778,97.402
142779,97.402
142780,97.403
142781,97.404
142782,97.404
142783,97.405
142784,97.406
142785,97.406
142786,97.407
142787,97.408
142788,97.408
142789,97.409
142790,97.41
142791,97.41
142792,97.411
142793,97.412
142794,97.412
142795,97.413
142796,97.414
142797,97.415
142798,97.415
142799,97.416
142800,97.417
142801,97.417
142802,97.418
142803,97.419
142804,97.419
142805,97.42
142806,97.421
142807,97.421
142808,97.422
142809,97.423
142810,97.423
142811,97.424
142812,97.425
142813,97.425
142814,97.426
142815,97.427
142816,97.427
142817,97.428
142818,97.429
142819,97.43
142820,97.43
142821,97.431
142822,97.432
142823,97.432
142824,97.433
142825,97.434
142826,97.434
142827,97.435
142828,97.436
142829,97.436
142830,97.437
142831,97.438
142832,97.438
142833,97.439
142834,97.44
142835,97.44
142836,97.441
142837,97.442
142838,97.442
142839,97.443
142840,97.444
142841,97.445
142842,97.445
142843,97.446
142844,97.447
142845,97.447
142846,97.448
142847,97.449
142848,97.449
142849,97.45
142850,97.451
142851,97.451
142852,97.452
142853,97.453
142854,97.453
142855,97.454
142856,97.455
142857,97.455
142858,97.456
142859,97.457
142860,97.457
142861,97.458
142862,97.459
142863,97.46
142864,97.46
142865,97.461
142866,97.462
142867,97.462
142868,97.463
142869,97.464
142870,97.464
142871,97.465
142872,97.466
142873,97.466
142874,97.467
142875,97.468
142876,97.468
142877,97.469
142878,97.47
142879,97.47
142880,97.471
142881,97.472
142882,97.472
142883,97.473
142884,97.474
142885,97.475
142886,97.475
142887,97.476
142888,97.477
142889,97.477
142890,97.478
142891,97.479
142892,97.479
142893,97.48
142894,97.481
142895,97.481
142896,97.482
142897,97.483
142898,97.483
142899,97.484
142900,97.485
142901,97.485
142902,97.486
142903,97.487
142904,97.487
142905,97.488
142906,97.489
142907,97.49
142908,97.49
142909,97.491
142910,97.492
142911,97.492
142912,97.493
142913,97.494
142914,97.494
142915,97.495
142916,97.496
142917,97.496
142918,97.497
142919,97.498
142920,97.498
142921,97.499
142922,97.5
142923,97.5
142924,97.501
142925,97.502
142926,97.503
142927,97.503
142928,97.504
142929,97.505
142930,97.505
142931,97.506
142932,97.507
142933,97.507
142934,97.508
142935,97.509
142936,97.509
142937,97.51
142938,97.511
142939,97.511
142940,97.512
142941,97.513
142942,97.513
142943,97.514
142944,97.515
142945,97.515
142946,97.516
142947,97.517
142948,97.518
142949,97.518
142950,97.519
142951,97.52
142952,97.52
142953,97.521
142954,97.522
142955,97.522
142956,97.523
142957,97.524
142958,97.524
142959,97.525
142960,97.526
142961,97.526
142962,97.527
142963,97.528
142964,97.528
142965,97.529
142966,97.53
142967,97.53
142968,97.531
142969,97.532
142970,97.533
142971,97.533
142972,97.534
142973,97.535
142974,97.535
142975,97.536
142976,97.537
142977,97.537
142978,97.538
142979,97.539
142980,97.539
142981,97.54
142982,97.541
142983,97.541
142984,97.542
142985,97.543
142986,97.543
142987,97.544
142988,97.545
142989,97.545
142990,97.546
142991,97.547
142992,97.548
142993,97.548
142994,97.549
142995,97.55
142996,97.55
142997,97.551
142998,97.552
142999,97.552
143000,97.553
143001,97.554
143002,97.554
143003,97.555
143004,97.556
143005,97.556
143006,97.557
143007,97.558
143008,97.558
143009,97.559
143010,97.56
143011,97.56
143012,97.561
143013,97.562
143014,97.563
143015,97.563
143016,97.564
143017,97.565
143018,97.565
143019,97.566
143020,97.567
143021,97.567
143022,97.568
143023,97.569
143024,97.569
143025,97.57
143026,97.571
143027,97.571
143028,97.572
143029,97.573
143030,97.573
143031,97.574
143032,97.575
143033,97.576
143034,97.576
143035,97.577
143036,97.578
143037,97.578
143038,97.579
143039,97.58
143040,97.58
143041,97.581
143042,97.582
143043,97.582
143044,97.583
143045,97.584
143046,97.584
143047,97.585
143048,97.586
143049,97.586
143050,97.587
143051,97.588
143052,97.588
143053,97.589
143054,97.59
143055,97.591
143056,97.591
143057,97.592
143058,97.593
143059,97.593
143060,97.594
143061,97.595
143062,97.595
143063,97.596
143064,97.597
143065,97.597
143066,97.598
143067,97.599
143068,97.599
143069,97.6
143070,97.601
143071,97.601
143072,97.602
143073,97.603
143074,97.603
143075,97.604
143076,97.605
143077,97.606
143078,97.606
143079,97.607
143080,97.608
143081,97.608
143082,97.609
143083,97.61
143084,97.61
143085,97.611
143086,97.612
143087,97.612
143088,97.613
143089,97.614
143090,97.614
143091,97.615
143092,97.616
143093,97.616
143094,97.617
143095,97.618
143096,97.618
143097,97.619
143098,97.62
143099,97.621
143100,97.621
143101,97.622
143102,97.623
143103,97.623
143104,97.624
143105,97.625
143106,97.625
143107,97.626
143108,97.627
143109,97.627
143110,97.628
143111,97.629
143112,97.629
143113,97.63
143114,97.631
143115,97.631
